bird_x_norm,bird_y_norm,bird_vel_norm,dist_to_pipe_x_norm,pipe_top_y_norm,pipe_bottom_y_norm,pipe_gap_center_y_norm,action
0.0625,0.5328571428571428,0.0,0.4825,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5335714285714286,0.041666666666666664,0.47875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.535,0.08333333333333333,0.475,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5371428571428571,0.125,0.47125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.54,0.16666666666666666,0.4675,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5435714285714286,0.20833333333333334,0.46375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5478571428571428,0.25,0.46,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5528571428571428,0.2916666666666667,0.45625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5585714285714286,0.3333333333333333,0.4525,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.565,0.375,0.44875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5721428571428572,0.4166666666666667,0.445,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.58,0.4583333333333333,0.44125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5885714285714285,0.5,0.4375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5978571428571429,0.5416666666666666,0.43375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6078571428571429,0.5833333333333334,0.43,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6185714285714285,0.625,0.42625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.63,0.6666666666666666,0.4225,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6421428571428571,0.7083333333333334,0.41875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.655,0.75,0.415,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6685714285714286,0.7916666666666666,0.41125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6578571428571428,-0.625,0.4075,0.4114285714285714,0.5542857142857143,0.4828571428571429,1
0.0625,0.6478571428571429,-0.5833333333333334,0.40375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6385714285714286,-0.5416666666666666,0.4,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.63,-0.5,0.39625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6221428571428571,-0.4583333333333333,0.3925,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.615,-0.4166666666666667,0.38875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6085714285714285,-0.375,0.385,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6028571428571429,-0.3333333333333333,0.38125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5978571428571429,-0.2916666666666667,0.3775,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5935714285714285,-0.25,0.37375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.59,-0.20833333333333334,0.37,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5871428571428572,-0.16666666666666666,0.36625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.585,-0.125,0.3625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5835714285714285,-0.08333333333333333,0.35875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5828571428571429,-0.041666666666666664,0.355,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5828571428571429,0.0,0.35125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5835714285714285,0.041666666666666664,0.3475,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.585,0.08333333333333333,0.34375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5871428571428572,0.125,0.34,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.59,0.16666666666666666,0.33625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5935714285714285,0.20833333333333334,0.3325,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5978571428571429,0.25,0.32875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6028571428571429,0.2916666666666667,0.325,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6085714285714285,0.3333333333333333,0.32125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.615,0.375,0.3175,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6221428571428571,0.4166666666666667,0.31375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.63,0.4583333333333333,0.31,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6385714285714286,0.5,0.30625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6478571428571429,0.5416666666666666,0.3025,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6371428571428571,-0.625,0.29875,0.4114285714285714,0.5542857142857143,0.4828571428571429,1
0.0625,0.6271428571428571,-0.5833333333333334,0.295,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6178571428571429,-0.5416666666666666,0.29125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6092857142857143,-0.5,0.2875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.6014285714285714,-0.4583333333333333,0.28375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5942857142857143,-0.4166666666666667,0.28,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5878571428571429,-0.375,0.27625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5821428571428572,-0.3333333333333333,0.2725,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5771428571428572,-0.2916666666666667,0.26875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5728571428571428,-0.25,0.265,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5692857142857143,-0.20833333333333334,0.26125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5664285714285714,-0.16666666666666666,0.2575,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5642857142857143,-0.125,0.25375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5628571428571428,-0.08333333333333333,0.25,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5621428571428572,-0.041666666666666664,0.24625,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5621428571428572,0.0,0.2425,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5628571428571428,0.041666666666666664,0.23875,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5642857142857143,0.08333333333333333,0.235,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5664285714285714,0.125,0.23125,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5692857142857143,0.16666666666666666,0.2275,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
0.0625,0.5728571428571428,0.20833333333333334,0.22375,0.4114285714285714,0.5542857142857143,0.4828571428571429,0
